U, real, imaginary, magnitude, phase
69,-8.298917109073045E-15,1.4613310561628623E-14,1.6805382196007087E-14,0.0
70,-3.144706717250756E-14,-3.58046925441613E-15,3.1650241607830136E-14,0.0
71,-3.24462678946702E-14,-2.929601006229632E-14,4.371517477790605E-14,0.0
72,-0.0065276068851040925,1.9984014443252818E-15,0.0065276068851040925,-3.061461082905599E-13
73,-1.6514567491299204E-14,-2.55351295663786E-15,1.6710815894036827E-14,0.0
74,8.060219158778636E-14,4.275746423587634E-14,9.124096687692685E-14,0.0
75,-1.0630385460785874E-14,-6.13398221105399E-15,1.2273175335275484E-14,0.0
76,-0.011406036842887768,-8.409939411535561E-15,0.011406036842887768,7.373235355433361E-13
77,-8.326672684688674E-16,1.5959455978986625E-15,1.8001047556827143E-15,0.0
78,-1.3822276656583199E-14,-5.537237335317968E-15,1.4890142016742623E-14,0.0
79,-2.758904216193514E-14,3.316791286067655E-14,4.314238856329663E-14,0.0
80,-0.003968697568182383,-4.0245584642661925E-15,0.003968697568182383,1.014075372366908E-12
81,5.329070518200751E-15,-2.503552920529728E-14,2.5596419967980865E-14,0.0
82,-1.3933298959045715E-14,-2.8449465006019636E-15,1.4220778476350433E-14,0.0
83,-1.4516166046973922E-14,-8.992806499463768E-15,1.707599617709363E-14,0.0
84,-0.005187229859661802,-1.1199374760906267E-14,0.005187229859661802,2.159028048476812E-12
85,5.1431081615760377E-14,-9.060807659722059E-14,1.0418723386679771E-13,0.0
86,-2.6978419498391304E-14,1.3058998327153404E-14,2.9972863659313163E-14,0.0
87,-1.7208456881689926E-15,1.457167719820518E-15,2.2549163279768812E-15,0.0
88,-0.009694953054299293,2.9837243786801082E-15,0.009694953054299293,-3.077605803729968E-13
89,-7.022160630754115E-15,8.104628079763643E-15,1.0723606493871655E-14,0.0
90,-2.5424107263916085E-14,-3.7636560534792807E-14,4.541911402764517E-14,0.0
91,-8.518186156436514E-14,7.004119506603956E-14,1.1028018201766657E-13,0.0
92,-0.0010971926045085234,-6.247780071078068E-14,0.0010971926045085234,5.6943330144634904E-11
93,-1.8096635301390052E-14,-3.903821710338207E-14,4.302871836160483E-14,0.0
94,2.930988785010413E-14,2.6867397195928788E-14,3.976086716697064E-14,0.0
95,1.887379141862766E-14,-1.3961054534661343E-14,2.347618040128443E-14,0.0
96,-0.03758819119497392,4.150846333317304E-14,0.03758819119497392,-1.1042953122661385E-12
97,-5.759281940243E-14,-1.6930901125533637E-14,6.002989471624544E-14,0.0
98,-7.771561172376096E-15,-1.2240208846492351E-14,1.4498961192503874E-14,0.0
99,3.247402347028583E-15,-1.554312234475219E-14,1.587873654380038E-14,0.0
100,-0.01537566880303784,1.3530843112619095E-14,0.01537566880303784,-8.800165564144921E-13
101,-7.127631818093505E-14,4.263256414560601E-14,8.305329047701303E-14,0.0
102,-1.01946229236205E-13,-3.1086244689504383E-15,1.0199361353324931E-13,0.0
103,-1.8263168755083825E-14,1.725009024511337E-14,2.5121881825238043E-14,0.0
104,-0.005533549685375921,-7.882583474838611E-15,0.005533549685375921,1.424507580671178E-12
105,1.27675647831893E-15,2.020605904817785E-14,2.0246355952698728E-14,0.0
106,-8.104628079763643E-15,4.371503159461554E-15,9.208422024672612E-15,0.0
107,-3.042011087472929E-14,-1.2434497875801753E-14,3.286335167103534E-14,0.0
108,-0.021318531938280122,-1.840194663316197E-14,0.021318531938280122,8.631901430378959E-13
109,-3.1308289294429414E-14,-1.7541523789077473E-14,3.588751921471383E-14,0.0
110,9.2148511043888E-15,1.9345636204093353E-14,2.142818520120598E-14,0.0
111,5.259681579161679E-14,1.0390299731710684E-13,1.1645710748123526E-13,0.0
112,-0.008982402282528335,3.1558089474970075E-14,0.008982402282528335,-3.5133239953362694E-12
113,8.013034680232067E-14,-2.0733414984874798E-14,8.276923930782023E-14,0.0
114,-2.0816681711721685E-14,-4.959921362512887E-14,5.379048456482147E-14,0.0
115,3.316791286067655E-14,-7.271960811294775E-14,7.992654032068528E-14,0.0
116,0.021317844749757425,-1.1629586182948515E-14,0.021317844749757425,-5.455329241517648E-13
117,-1.2878587085651816E-14,-2.3814283878209608E-14,2.7073568696325792E-14,0.0
118,-4.474198789239381E-14,6.661338147750939E-15,4.523515122647205E-14,0.0
119,1.079969447204121E-13,-6.669664820435628E-14,1.269321982423664E-13,0.0
120,0.0018323807819813909,5.5594417958104714E-14,0.0018323807819813909,3.033999183182293E-11
121,-1.6014967130217883E-14,4.0994985184283905E-14,4.4012134490860766E-14,0.0
122,-1.3322676295501878E-15,2.989275493803234E-14,2.9922428625063245E-14,0.0
123,-4.468647674116255E-15,7.743805596760467E-15,8.940656416382599E-15,0.0
124,0.005244628493832504,-2.911559882079473E-14,0.005244628493832504,-5.551508339443611E-12
125,-6.314393452555578E-14,2.4702462297909733E-14,6.78038945116527E-14,0.0
126,1.8984813721090177E-14,1.3600232051658168E-14,2.3353574970086356E-14,0.0
127,1.0685896612017132E-14,-4.163336342344337E-15,1.1468293504362554E-14,0.0
128,0.029239380368101198,-9.71445146547012E-16,0.029239380368101198,-3.3223862281528145E-14
129,-7.605027718682322E-15,7.41073868937292E-15,1.0618639014680512E-14,0.0
130,-5.714873019257993E-14,-8.743006318923108E-15,5.781364477454286E-14,0.0
131,-6.106226635438361E-16,1.176836406102666E-14,1.1784195038698963E-14,0.0
132,0.0026394237147155664,-1.1080025785759062E-13,0.0026394237147155664,-4.1978958224799786E-11
133,-1.199040866595169E-14,2.4591439995447217E-14,2.7358889250592948E-14,0.0
134,-1.3350431871117507E-14,-1.3516965324811281E-14,1.8998483695745316E-14,0.0
135,-2.325917236589703E-14,-6.428191312579656E-14,6.836046704242858E-14,0.0
136,-0.021310383341956035,2.1149748619109232E-14,0.021310383341956035,-9.924621382792987E-13
137,-3.0389579741552097E-13,-3.254063685176334E-13,4.4524370894898583E-13,0.0
138,-2.506328478091291E-14,-4.6407322429331543E-14,5.274284614115055E-14,0.0
139,-1.2490009027033011E-15,-2.0122792321330962E-14,2.0161517156761045E-14,0.0
140,0.003091590771272329,-1.7069679003611782E-14,0.003091590771272329,-5.521325513786173E-12
141,-1.4682699500667695E-14,-3.860800568133982E-14,4.130568686412653E-14,0.0
142,-1.5654144647214707E-14,-2.2010171463193728E-14,2.7009255681619744E-14,0.0
143,-1.1296519275560968E-14,1.1352030426792226E-14,1.601499118182514E-14,0.0
144,0.023062849679231626,-1.1657341758564144E-15,0.023062849679231626,-5.054597294219769E-14
145,1.5251688800788088E-14,2.3842039453825237E-14,2.830294784282803E-14,0.0
146,-1.53405066427581E-13,-5.257738688868585E-13,5.476963352167933E-13,0.0
147,-1.1837753000065732E-14,-9.96425164601078E-15,1.5473160858583283E-14,0.0
148,-0.012317349658831647,1.3877787807814457E-14,0.012317349658831647,-1.126686194043697E-12
149,-2.78388423424758E-14,5.886957588074893E-14,6.512010524675524E-14,0.0
150,2.8255175976710234E-14,-3.910760604242114E-14,4.824686331611701E-14,0.0
151,-1.086630785351872E-14,-5.828670879282072E-15,1.2330857658185558E-14,0.0
152,-0.030543353092388828,-3.26405569239796E-14,0.030543353092388828,1.068663182632472E-12
153,3.687328220536301E-14,1.662558979376172E-14,4.044810473417481E-14,0.0
154,-2.3439583607398617E-14,1.887379141862766E-14,3.0093754870439366E-14,0.0
155,-7.008282842946301E-15,-1.3600232051658168E-14,1.529974967983743E-14,0.0
156,0.04053981382707368,6.38378239159465E-15,0.04053981382707368,1.5746945506028378E-13
157,-1.4016565685892601E-15,4.932165786897258E-14,4.934157046629398E-14,0.0
158,-4.0023540037736893E-14,-1.1407541578023483E-14,4.161749346136385E-14,0.0
159,3.858025010572419E-15,1.6930901125533637E-15,4.213183014233808E-15,0.0
160,-0.01827011985063208,4.0467629247586956E-14,0.01827011985063208,-2.214962440226517E-12
161,2.6575963651964685E-14,-9.892087149410145E-14,1.0242861251224231E-13,0.0
162,-1.2156942119645464E-14,-1.3850032232198828E-14,1.8428636263526296E-14,0.0
163,-1.5501488981328748E-14,-2.0233814623793478E-14,2.5489280391338933E-14,0.0
164,0.025550430710910593,-3.1780134079895106E-14,0.025550430710910593,-1.243819896402932E-12
165,-1.9609314172441827E-14,-1.1129985821867194E-14,2.254776677874092E-14,0.0
166,4.138356324290271E-14,9.853229343548264E-15,4.254039768474066E-14,0.0
167,-6.493416915276384E-14,-1.1299294833122531E-13,1.3032211130941172E-13,0.0
168,0.02469767838536807,-3.608224830031759E-16,0.02469767838536807,-1.4609570882457603E-14
169,-1.63202784619898E-14,-2.4424906541753444E-14,2.9375628480941106E-14,0.0
170,5.009881398621019E-14,-3.7442271505483404E-14,6.254450302236979E-14,0.0
171,-2.6131874442114622E-14,4.2493786267527867E-14,4.988583700018256E-14,0.0
172,1.7291395828396283E-4,-1.942890293094024E-15,1.7291395828396283E-4,-1.1236168047829718E-11
173,-3.073929999430902E-14,-8.826273045769994E-15,3.1981364261372786E-14,0.0
174,1.9623191960249642E-14,-5.329070518200751E-15,2.0333928673445342E-14,0.0
175,-4.796163466380676E-14,-1.5601409053545012E-13,1.6321983594290277E-13,0.0
176,0.014953313165088036,-3.427813588530171E-14,0.014953313165088036,-2.292343877698752E-12
177,7.380207556195728E-14,3.7192471324942744E-15,7.389573165268356E-14,0.0
178,-5.4192761389515454E-14,-8.754108549169359E-14,1.0295774393451404E-13,0.0
179,7.983891325835657E-14,-4.746203430272544E-14,9.288108941236893E-14,0.0
180,-0.009036326139732487,1.1574075031717257E-14,0.009036326139732487,-1.2808385678806297E-12
181,1.4685475058229258E-13,-1.389999226830696E-13,2.0220607378238343E-13,0.0
182,-4.9779624866630456E-14,-4.801714581503802E-15,5.001067400850222E-14,0.0
183,1.5087930904655877E-13,1.7091883464104285E-13,2.27986433660907E-13,0.0
184,-0.031059383994202522,-3.9218628344883655E-14,0.031059383994202522,1.2626982026496122E-12
185,3.68594044175552E-14,3.735900477863652E-14,5.2481529437194126E-14,0.0
186,8.459899447643693E-14,-1.2415068972870813E-13,1.5023442889876528E-13,0.0
187,-3.332056852656251E-14,2.609024107869118E-15,3.342255666056668E-14,0.0
188,-0.03475915527642144,-3.4139358007223564E-15,0.03475915527642144,9.821688051890516E-14
189,2.974009927214638E-14,1.687538997430238E-14,3.419433127730249E-14,0.0
190,1.04638520070921E-14,-9.076073226310655E-15,1.385161737977477E-14,0.0
191,6.991629497576923E-14,4.6851411639181606E-14,8.416259903141547E-14,0.0
192,0.024321296326274416,1.0083600621157984E-13,0.024321296326274416,4.145996367086988E-12
193,-9.367506770274758E-15,-1.0269562977782698E-15,9.423631058604209E-15,0.0
194,-4.8058779178461464E-14,1.1657341758564144E-14,4.945240007320256E-14,0.0
195,-1.1357581541915351E-13,-8.132383655379272E-15,1.1386659524216885E-13,0.0
196,0.040559897844835616,-2.220446049250313E-14,0.040559897844835616,-5.474486296155789E-13
197,-5.47201173262124E-14,2.298161660974074E-14,5.93501974907545E-14,0.0
198,6.455946888195285E-14,6.175615574477433E-14,8.934062790630399E-14,0.0
199,6.1201044232461754E-15,4.3576253716537394E-15,7.51296060359149E-15,0.0
200,-0.024412933202409018,-2.819411371035585E-13,0.024412933202409018,1.154884317939055E-11
201,-3.3334446314370325E-14,-1.1546319456101628E-14,3.5277511307743754E-14,0.0
202,-3.938516179857743E-14,-8.626432901337466E-14,9.482998170424729E-14,0.0
203,-6.571132527000145E-14,-4.6102011097559625E-14,8.027062785340253E-14,0.0
204,0.0137704767466654,1.1907141939104804E-14,0.0137704767466654,8.646862529278942E-13
205,1.4432899320127035E-15,5.134781488891349E-15,5.333766658423528E-15,0.0
206,-3.63806207381856E-14,-1.199040866595169E-14,3.8305606185938755E-14,0.0
207,-6.264433416447446E-14,-5.828670879282072E-16,6.264704571607931E-14,0.0
208,-0.010657995793255617,1.892930256985892E-14,0.010657995793255617,-1.776065869892479E-12
209,7.064557272506988E-13,2.1843638009499955E-14,7.067933496339675E-13,0.0
210,-1.7957857423311907E-14,3.6914915568786455E-15,1.8333350843490257E-14,0.0
211,3.740063814205996E-15,-3.835820550079916E-14,3.8540109062843504E-14,0.0
212,0.008488585911119464,-2.711719737646945E-14,0.008488585911119464,-3.1945482628558643E-12
213,-1.8096635301390052E-14,3.466671394392051E-14,3.910587251169739E-14,0.0
214,-3.031602746617068E-14,-1.4960255256823984E-14,3.3806371569261095E-14,0.0
215,1.532107773982716E-13,-3.1807889655510735E-14,1.564777433225565E-13,0.0
216,0.004389305969903445,-1.4127587988355117E-14,0.004389305969903445,-3.2186382278257745E-12
217,3.349404087416019E-14,2.9282132274488504E-14,4.4489257631708746E-14,0.0
218,-6.418476861114186E-14,-8.804068585277491E-14,1.0895341613319347E-13,0.0
219,7.931849621556353E-14,-8.243405957841787E-15,7.974570573820352E-14,0.0
220,0.00560594471965007,5.6066262743570405E-15,0.00560594471965007,1.0001215771366032E-12
221,-5.390826673945526E-14,4.7878367936959876E-14,7.210020346128827E-14,0.0
222,8.298917109073045E-15,-6.022959908591474E-14,6.079865649200883E-14,0.0
223,-2.2121193765656244E-14,-5.67323965583455E-14,6.089262708137235E-14,0.0
224,0.015160817042629247,-4.4103609653234344E-14,0.015160817042629247,-2.9090522977240365E-12
225,1.68962066560141E-14,-9.020562075079397E-15,1.9153389765602744E-14,0.0
226,-1.3981871216373065E-14,4.052314039881821E-15,1.455726525790696E-14,0.0
227,-1.7333356971960256E-14,-3.83026943495679E-15,1.7751513396377433E-14,0.0
228,0.0223533422869263,2.628453010800058E-14,0.0223533422869263,1.1758657730290963E-12
229,-8.348877145181177E-14,-3.858025010572419E-14,9.19717927233839E-14,0.0
230,-1.2826545381372512E-13,-4.7933879088191134E-14,1.3692948333533644E-13,0.0
231,1.1411011024975437E-14,4.0217829067046296E-14,4.180532199945678E-14,0.0
232,0.028908741390466806,1.4138690218601369E-13,0.028908741390466806,4.8908010306058716E-12
233,3.1710745140856034E-14,-9.001133172148457E-14,9.543380530851454E-14,0.0
234,-4.1661118999059E-14,-8.021361352916756E-14,9.038734774104398E-14,0.0
235,8.068545831463325E-14,2.2926105458509483E-14,8.387937466944492E-14,0.0
236,0.015071803825205236,-8.354428260304303E-15,0.015071803825205236,-5.543084528696444E-13
237,2.0920765120280294E-14,-5.889733145636455E-14,6.250259247342311E-14,0.0
238,8.359979375427429E-14,-3.072542220650121E-14,8.906726158092521E-14,0.0
239,2.0938112355040062E-14,-4.7628567756419216E-14,5.20277331383955E-14,0.0
240,0.017106988051211868,1.7708057242771247E-14,0.017106988051211868,1.0351358865605098E-12
241,-8.489042802040103E-14,-9.214851104388799E-14,1.2529059364969277E-13,0.0
242,3.816391647148976E-15,3.164135620181696E-14,3.18706803738905E-14,0.0
243,1.8719401029265725E-14,2.300937218535637E-14,2.9662218110902056E-14,0.0
244,-0.008675926653086653,1.9570456366579947E-13,0.008675926653086653,-2.2557194348360846E-11
245,1.6450382722688062E-14,-3.4638958368304884E-14,3.834674078150675E-14,0.0
246,-2.193384363025075E-14,-3.0808688933348094E-14,3.78188948832207E-14,0.0
247,-6.381006834033087E-14,-1.4127587988355117E-13,1.5501806042674278E-13,0.0
248,-0.00245271078124182,-8.240630400280224E-14,0.00245271078124182,3.359805185064646E-11
249,-7.992911887910736E-14,-5.800915303666443E-14,9.876095321948665E-14,0.0
250,-4.8917467299069983E-14,3.58046925441613E-15,4.904832685257878E-14,0.0
251,1.7224936754711706E-14,2.0317081350640365E-14,2.6636107839028522E-14,0.0
252,-7.40979954949727E-4,1.2406742300186124E-14,7.40979954949727E-4,-1.6743694910111138E-11
253,-6.114206363427854E-14,6.550315845288424E-14,8.96047750555841E-14,0.0
254,-2.2323289050607542E-14,-4.898859096158503E-14,5.383503764685658E-14,0.0
255,5.486323201298049E-14,5.90361093344427E-14,8.059302967539066E-14,0.0
256,-0.0507812499999712,-5.2485793489154275E-14,0.0507812499999712,1.033566394863932E-12
257,-6.925710005489805E-14,1.2434497875801753E-14,7.036449847357314E-14,0.0
258,1.3327403416973915E-13,-5.642708522657358E-14,1.447272750073178E-13,0.0
259,3.048342828160244E-14,-1.9095836023552692E-14,3.597068741681221E-14,0.0
260,0.018680627639821597,6.2727600891321345E-15,0.018680627639821597,3.3578957891973915E-13
261,-5.695097171631858E-15,-2.2010171463193728E-14,2.2735034190286952E-14,0.0
262,1.512592134877977E-14,-1.7069679003611782E-14,2.280717952610135E-14,0.0
263,-4.8166332033972026E-14,1.6819878823071122E-14,5.101866193099968E-14,0.0
264,-0.01223569259260786,-6.833422716567839E-14,0.01223569259260786,5.584827066263679E-12
265,-1.3770234952303895E-14,-7.771561172376096E-15,1.581191113362441E-14,0.0
266,-2.743118232562125E-14,8.240630400280224E-14,8.685199308699678E-14,0.0
267,-3.984659824318726E-14,-9.711675907908557E-14,1.0497340751628063E-13,0.0
268,0.01141021754273242,-2.917110997202599E-14,0.01141021754273242,-2.556577897202856E-12
269,2.0122792321330962E-14,-1.2850831510036187E-14,2.3876152146163654E-14,0.0
270,-1.4741680098850907E-14,-6.2450045135165055E-15,1.6009909853297065E-14,0.0
271,-1.6504159150443343E-13,-3.404221349256886E-13,3.783199133982773E-13,0.0
272,-0.02277961042927604,3.0531133177191805E-15,0.02277961042927604,-1.3402833763106684E-13
273,-1.9019508190609713E-14,-4.518607710224387E-14,4.902574074608764E-14,0.0
274,-1.2652726089079636E-13,-1.2620460232426467E-13,1.787085599414685E-13,0.0
275,-1.1497747198774277E-14,8.493206138382448E-15,1.4294500381474655E-14,0.0
276,-0.0038570470053614567,3.4861002973229915E-14,0.0038570470053614567,-9.038262412869654E-12
277,-2.1267709815475655E-15,2.7977620220553945E-14,2.8058339010239038E-14,0.0
278,1.2360945600420337E-13,8.440470544712753E-14,1.4967782706624066E-13,0.0
279,-3.6942671144402084E-14,-6.389333506717776E-14,7.38046015996976E-14,0.0
280,-0.009213913883589556,-5.0431880893597736E-14,0.009213913883589556,5.473448257794058E-12
281,4.0255992983517785E-14,-1.069422328470182E-13,1.142680451280886E-13,0.0
282,-3.0146024565524954E-14,3.802513859341161E-15,3.03848960629408E-14,0.0
283,-2.466082893448629E-14,3.469446951953614E-14,4.2565980535845975E-14,0.0
284,0.009038361563913258,-1.021405182655144E-14,0.009038361563913258,-1.1300778082758125E-12
285,4.258399188827866E-14,6.644684802381562E-14,7.892135311461045E-14,0.0
286,8.701372955499664E-15,2.250977182427505E-14,2.4133042056310013E-14,0.0
287,-1.8560847303561445E-13,-9.39803790345195E-14,2.080452280300713E-13,0.0
288,0.01694646180429836,8.615330671091215E-14,0.01694646180429836,5.083852175506035E-12
289,-9.822004320980682E-14,-1.5751289161869408E-13,1.8562728224649196E-13,0.0
290,-7.237266341775239E-15,-5.0681681074138396E-14,5.119580862338704E-14,0.0
291,-1.0005885009434223E-14,-4.318767565791859E-14,4.4331625997199723E-14,0.0
292,0.03096701766755098,-1.4441225992811724E-13,0.03096701766755098,-4.663421627438173E-12
293,-4.338196468722799E-14,-8.254508188088039E-14,9.325065899416017E-14,0.0
294,2.2898349882893854E-16,-9.908740494779522E-15,9.911385959371146E-15,0.0
295,1.4412082638415313E-14,7.91033905045424E-15,1.6440242999105985E-14,0.0
296,-0.027225925455753933,-1.459943277382081E-14,0.027225925455753933,5.362327461575916E-13
297,4.359013150434521E-14,8.326672684688674E-16,4.3598083665983396E-14,0.0
298,1.1733669591507123E-14,1.2073675392798577E-14,1.683605178102422E-14,0.0
299,2.271099974748836E-14,2.8171909249863347E-14,3.61862678417235E-14,0.0
300,0.005124077982866772,-1.1934897514720433E-15,0.005124077982866772,-2.329179523540976E-13
301,2.1610491174328672E-13,-4.0023540037736893E-14,2.1977992773846768E-13,0.0
302,1.0560302632356411E-13,-2.481348460037225E-14,1.0847906796570611E-13,0.0
303,3.1780134079895106E-15,-1.253719350557958E-13,1.254122078142955E-13,0.0
304,-0.02742727621443538,-2.225997164373439E-14,0.02742727621443538,8.115997910145608E-13
305,8.12058753574263E-14,1.0458300891968975E-13,1.3240845874513365E-13,0.0
306,1.1171619185290638E-14,1.4960255256823984E-14,1.8671216151351348E-14,0.0
307,-5.315192730392937E-15,6.661338147750939E-15,8.522012654291463E-15,0.0
308,0.014278526971287973,7.885359032400174E-14,0.014278526971287973,5.522529773733997E-12
309,-4.5956294325577574E-14,4.5574655160862676E-14,6.472271765903113E-14,0.0
310,-3.513300761426308E-13,3.039235529911366E-14,3.526421949554737E-13,0.0
311,-1.7016943409942087E-13,1.1154133172652791E-12,1.1283193274221848E-12,0.0
312,0.022893678784284874,-3.123890035539034E-13,0.022893678784284874,-1.3645207766623318E-11
313,9.084399898995343E-14,-1.765254609153999E-14,9.254320361863752E-14,0.0
314,-1.0247358517290195E-13,1.2770340340750863E-13,1.6373452568120407E-13,0.0
315,5.287437154777308E-15,4.365952044338428E-14,4.39785256348142E-14,0.0
316,0.006932118120160258,-3.635980405647388E-15,0.006932118120160258,-5.245121826578642E-13
317,-6.3976601794024646E-15,-1.557087792036782E-14,1.683396254546475E-14,0.0
318,-2.968458812091512E-14,-5.245803791353865E-15,3.014453896356283E-14,0.0
319,-3.469446951953614E-16,-1.9373391779708982E-14,1.9376498127154446E-14,0.0
320,-0.016508796326174163,4.421463195569686E-14,0.016508796326174163,-2.6782468619832682E-12
321,-9.43689570931383E-14,-1.2545520178264269E-14,9.519921291370961E-14,0.0
322,5.3637649877202875E-14,1.8068879725774423E-14,5.659931005669507E-14,0.0
323,-6.58501031480796E-14,-4.4603210014315664E-14,7.953415887650961E-14,0.0
324,-0.02708935363748667,-4.496403249731884E-14,0.02708935363748667,1.6598414675755463E-12
325,1.6764367671839864E-14,-4.363176486776865E-14,4.6741576020849794E-14,0.0
326,1.1088352458443751E-14,-4.118927421359331E-14,4.265568977856598E-14,0.0
327,-1.2549683514606613E-13,-2.7755575615628914E-17,1.2549683821535456E-13,0.0
328,0.006664607292690805,2.0566881531181025E-14,0.006664607292690805,3.08598550941435E-12
329,-6.127043317150083E-14,-7.363554210826351E-14,9.579279222677036E-14,0.0
330,-2.1899149160731213E-14,2.6506574712925612E-14,3.4382717126135657E-14,0.0
331,-3.6887159993170826E-14,-1.4799272918253337E-13,1.525205247278426E-13,0.0
332,0.011748475682861026,2.2437607327674414E-13,0.011748475682861026,1.9098313630939343E-11
333,3.0830893393840597E-13,4.243827511629661E-14,3.1121601170422265E-13,0.0
334,-8.87900863943969E-14,-1.6342482922482304E-13,1.8598751100298924E-13,0.0
335,-4.413136522884997E-14,1.2490009027033011E-14,4.5864776489780415E-14,0.0
336,0.018129579729798284,1.2656542480726785E-14,0.018129579729798284,6.981156027530046E-13
337,-5.814793091474257E-14,2.9976021664879227E-13,3.0534794801176667E-13,0.0
338,-4.9085735476239734E-14,-2.7200464103316335E-15,4.9161042296901494E-14,0.0
339,-4.726774527341604E-14,-1.1657341758564144E-14,4.868401544766524E-14,0.0
340,-0.0055904210830266116,-1.9761969838327786E-14,0.0055904210830266116,3.5349698251404E-12
341,-1.3822276656583199E-14,-3.907985046680551E-14,4.145226223596251E-14,0.0
342,-1.4366285938649526E-13,-1.634803403760543E-14,1.4459002518845693E-13,0.0
343,-4.6074255521944E-15,3.852473895449293E-14,3.879927681968878E-14,0.0
344,-0.012606393347289316,2.0650148258027912E-14,0.012606393347289316,-1.6380694849941519E-12
345,2.0122792321330962E-15,-1.4155343563970746E-15,2.460285597692805E-15,0.0
346,-4.3326453535996734E-14,5.69266855876549E-14,7.153900410267535E-14,0.0
347,2.1135870831301418E-14,-7.616129948928574E-14,7.903966457225217E-14,0.0
348,-0.017916247863384194,-2.4186208591459035E-13,0.017916247863384194,1.3499594767768808E-11
349,1.3752887717544127E-14,4.29101199017623E-14,4.506018542521761E-14,0.0
350,-3.697042672001771E-14,-2.274014310188477E-13,2.303871161356033E-13,0.0
351,-7.455147610357926E-14,-6.938893903907228E-15,7.48736992396678E-14,0.0
352,0.011367933656022816,-1.3034018309099338E-13,0.011367933656022816,-1.1465600260777223E-11
353,1.033895191682177E-14,-7.163714066393823E-14,7.23793744739703E-14,0.0
354,2.989275493803234E-14,-5.309641615269811E-14,6.093280074020689E-14,0.0
355,-2.733924198139448E-14,2.192690473634684E-15,2.7427031258056544E-14,0.0
356,0.010708245585711956,1.9376167337270545E-13,0.010708245585711956,1.8094623607740397E-11
357,1.5476508963274682E-13,-1.4430123762565472E-13,2.116012290827438E-13,0.0
358,-1.4201140263736534E-13,9.425793479067579E-14,1.7044587630692385E-13,0.0
359,-1.7014167852380524E-14,9.020562075079397E-15,1.9257529640619525E-14,0.0
360,0.020662178314011542,3.497202527569243E-14,0.020662178314011542,1.6925623593121846E-12
361,-3.036459972349803E-14,7.296940829348841E-14,7.903507742180097E-14,0.0
362,8.985867605559861E-14,-6.467049118441537E-15,9.009108938605053E-14,0.0
363,1.559863349598345E-14,-1.0022538354803601E-13,1.0143197165732777E-13,0.0
364,-0.010731622054677356,8.326672684688674E-15,0.010731622054677356,-7.759006646212918E-13
365,2.7672308888782027E-14,5.825895321720509E-14,6.449699457494633E-14,0.0
366,2.4327762027098743E-14,-5.642708522657358E-14,6.144799388437466E-14,0.0
367,-1.0672018824209317E-14,-2.4147350785597155E-14,2.640050256618153E-14,0.0
368,0.008276560954228795,-4.954370247389761E-14,0.008276560954228795,-5.9860252039325505E-12
369,-4.285460875053104E-14,-2.2343238370581275E-14,4.832947125766748E-14,0.0
370,2.9753977059954195E-14,-1.0916267889626852E-13,1.1314499376770546E-13,0.0
371,-3.860800568133982E-14,3.094746681142624E-14,4.948053965686607E-14,0.0
372,-0.00360902224129013,1.5837331446277858E-13,0.00360902224129013,-4.3882609713750145E-11
373,3.708144902248023E-14,-4.496403249731884E-14,5.828205624398255E-14,0.0
374,1.9206858326015208E-14,-1.9761969838327786E-14,2.7557918256766002E-14,0.0
375,6.142308883738679E-14,-5.3262949606391885E-14,8.130029300745816E-14,0.0
376,0.01490776366564367,6.122879980807738E-14,0.01490776366564367,4.107175373941892E-12
377,1.2237433288930788E-13,-3.269606807521086E-14,1.2666692629760131E-13,0.0
378,-1.4960255256823984E-13,1.2509437929963951E-13,1.9501160854496597E-13,0.0
379,-3.710920459809586E-14,2.232936058277346E-13,2.2635619600411882E-13,0.0
380,2.639463887127713E-4,4.78617145915905E-13,2.639463887127713E-4,1.813311969336092E-9
381,1.3877787807814457E-16,-1.0116907311896739E-13,1.0116916830265243E-13,0.0
382,-1.584843367652411E-14,-1.0325074129013956E-14,1.8915073506830917E-14,0.0
383,1.329492071988625E-14,-5.6815663285192386E-14,5.835044568368281E-14,0.0
384,-0.03705188036793232,1.0025313912365164E-13,0.03705188036793232,-2.7057503729397436E-12
385,2.0650148258027912E-14,-1.2212453270876722E-15,2.0686228830491716E-14,0.0
386,1.5765166949677223E-14,-4.0523140398818214E-14,4.348178235460832E-14,0.0
387,-3.114175584073564E-14,2.192690473634684E-15,3.1218854052593934E-14,0.0
388,-0.008452635740877679,-1.6112111644872584E-13,0.008452635740877679,1.9061641999965783E-11
